Close,High,Low,Open,Volume
176.57249450683594,177.6125030517578,174.33450317382812,177.35000610351562,78630000
168.39999389648438,174.42050170898438,165.14999389648438,174.25,163222000
164.7310028076172,169.0749969482422,155.55650329589844,165.89999389648438,175636000
157.49200439453125,162.54249572753906,156.5,157.1999969482422,121884000
163.4304962158203,165.15899658203125,159.25,160.14950561523438,103774000
158.7554931640625,167.4945068359375,158.52749633789062,165.36099243164062,106614000
155.81100463867188,160.86700439453125,154.19900512695312,160.4344940185547,101880000
155.14849853515625,159.3695068359375,154.8000030517578,158.64700317382812,90592000
157.80650329589844,158.75100708007812,155.4459991455078,156.80799865722656,80430000
153.90499877929688,159.36199951171875,153.70750427246094,158.99949645996094,90244000
150.43649291992188,151.47149658203125,148.62750244140625,150.46249389648438,128982000
147.74549865722656,151.88999938964844,145.27699279785156,151.58700561523438,177852000
148.02349853515625,148.10000610351562,143.5500030517578,145.3249969482422,122358000
156.44949340820312,156.69949340820312,150.00999450683594,151.69200134277344,138976000
149.9929962158203,156.35000610351562,149.61900329589844,156.02149963378906,113054000
150.989501953125,153.46499633789062,148.25,148.88949584960938,110588000
154.75650024414062,155.07699584960938,149.9499969482422,152.7429962158203,92304000
158.70249938964844,158.7519989013672,155.85850524902344,157.4425048828125,84484000
157.24400329589844,159.41299438476562,156.6269989013672,158.76950073242188,69916000
157.43649291992188,160.6439971923828,156.69949340820312,157.0570068359375,97922000
161.06300354003906,161.1999969482422,158.60000610351562,160.39999389648438,99438000
156.25,159.7899932861328,156.14999389648438,157.68150329589844,112262000
159.9600067138672,160.12649536132812,157.04249572753906,157.29200744628906,75506000
154.9980010986328,159.10000610351562,154.5,158.25,101738000
159.7845001220703,160.0,156.6195068359375,156.75,86188000
159.52749633789062,161.6645050048828,158.74949645996094,161.24949645996094,63482000
164.33250427246094,164.44949340820312,159.89149475097656,160.5,98158000
172.14649963378906,174.81199645996094,166.9774932861328,167.4969940185547,167284000
172.18150329589844,174.61900329589844,171.21099853515625,173.39950561523438,114894000
168.1855010986328,173.24400329589844,167.0,172.35000610351562,116254000
166.9324951171875,167.79400634765625,164.0,164.60049438476562,104468000
163.635498046875,169.98300170898438,158.0,168.1614990234375,129488000
160.36050415039062,166.4499969482422,159.63699340820312,164.98049926757812,104472000
160.85049438476562,163.3000030517578,159.60049438476562,161.11399841308594,90194000
159.2469940185547,161.69400024414062,158.0,160.625,91854000
158.82000732421875,159.9375,156.0970001220703,159.49349975585938,84240000
160.22000122070312,160.26649475097656,157.0,159.5500030517578,69334000
160.3520050048828,164.1490020751953,157.6649932861328,159.93699645996094,118024000
164.31649780273438,164.58299255371094,160.56500244140625,161.2469940185547,85820000
158.13900756835938,163.2010040283203,158.12350463867188,162.46499633789062,111766000
160.55050659179688,162.8625030517578,158.1999969482422,160.06350708007812,131930000
151.8074951171875,158.35000610351562,150.9499969482422,157.8874969482422,167728000
150.2239990234375,153.98550415039062,147.50599670410156,153.08700561523438,145148000
152.42050170898438,153.7449951171875,149.0489959716797,150.92649841308594,97958000
162.05799865722656,162.24249267578125,156.9864959716797,157.99949645996094,136780000
166.10000610351562,168.33999633789062,164.44400024414062,165.99850463867188,115786000
165.56849670410156,166.10000610351562,161.60000610351562,165.23199462890625,92946000
157.18699645996094,164.4499969482422,155.60549926757812,161.55149841308594,143808000
151.75100708007812,155.6999969482422,150.9739990234375,154.75100708007812,131820000
156.8695068359375,156.95750427246094,152.5,153.08900451660156,87338000
155.51400756835938,158.79400634765625,154.30250549316406,157.99749755859375,87240000
156.4405059814453,157.08599853515625,154.26950073242188,156.10000610351562,75124000
156.55299377441406,157.13499450683594,153.63450622558594,154.66000366210938,76174000
156.7830047607422,159.46249389648438,156.76300048828125,159.177001953125,68894000
155.2729949951172,157.0,155.2550048828125,156.6999969482422,58336000
155.8509979248047,156.25,154.04600524902344,155.2655029296875,60206000
154.97000122070312,156.64450073242188,154.90249633789062,155.8509979248047,67488000
154.91949462890625,156.9875030517578,153.2729949951172,155.8350067138672,94178000
155.9029998779297,156.71249389648438,154.31300354003906,155.02499389648438,72042000
159.2534942626953,159.89999389648438,157.01300048828125,157.093505859375,75808000
159.76699829101562,160.8094940185547,159.50250244140625,160.56300354003906,47858000
158.40199279785156,161.41949462890625,156.27749633789062,160.4239959716797,81278000
161.00399780273438,162.44749450683594,157.85899353027344,159.4250030517578,90740000
160.17649841308594,161.60000610351562,158.66299438476562,161.08250427246094,62586000
159.3365020751953,161.4320068359375,159.0655059814453,160.2729949951172,57840000
158.12899780273438,159.91050720214844,157.93800354003906,159.91050720214844,58272000
157.89999389648438,159.03799438476562,157.08450317382812,157.82400512695312,55026000
158.864501953125,159.2064971923828,156.00100708007812,157.94500732421875,65726000
155.2100067138672,158.72149658203125,154.39999389648438,158.39450073242188,82016000
155.07449340820312,157.10499572753906,153.8000030517578,154.44949340820312,60604000
155.8209991455078,155.93350219726562,153.64100646972656,154.83299255371094,61294000
157.84849548339844,159.52349853515625,156.3000030517578,157.14999389648438,83116000
158.25599670410156,159.4250030517578,156.52450561523438,159.05050659179688,66390000
162.04800415039062,162.35000610351562,158.1840057373047,158.80050659179688,88552000
161.8040008544922,163.17550659179688,161.0500030517578,162.5,69486000
160.08250427246094,162.4709930419922,158.5800018310547,162.19949340820312,119914000
160.3090057373047,161.34849548339844,158.3000030517578,160.00050354003906,76736000
160.3260040283203,161.10000610351562,159.00399780273438,160.14199829101562,47388000
159.2635040283203,160.50650024414062,159.20849609375,160.25,41876000
158.63450622558594,160.10000610351562,158.4499969482422,159.69500732421875,29038000
164.197998046875,165.1999969482422,158.63450622558594,159.6999969482422,113736000
166.10000610351562,167.53250122070312,164.06100463867188,165.4969940185547,97458000
164.29249572753906,167.10499572753906,164.12350463867188,167.0500030517578,64186000
162.84649658203125,164.14599609375,162.05999755859375,163.75,59144000
159.3314971923828,163.60000610351562,157.2010040283203,163.5,88228000
160.92550659179688,161.16900634765625,158.2530059814453,158.30050659179688,53110000
156.91900634765625,159.87550354003906,156.55799865722656,157.32400512695312,87896000
158.10800170898438,160.427001953125,157.75,157.85000610351562,70290000
159.13499450683594,159.53199768066406,157.11000061035156,159.0,70754000
155.7104949951172,157.81900024414062,155.5,157.40049743652344,73668000
156.04150390625,157.10699462890625,154.3000030517578,156.0,70292000
158.29449462890625,159.49749755859375,156.10400390625,156.4219970703125,66424000
156.37350463867188,158.89999389648438,156.0294952392578,158.37600708007812,61418000
155.21249389648438,157.12750244140625,154.7584991455078,156.1510009765625,84880000
156.03799438476562,157.25,154.8000030517578,155.35000610351562,66102000
163.16900634765625,163.99000549316406,158.75,159.09950256347656,106196000
165.34950256347656,167.42750549316406,164.47850036621094,164.64999389648438,98722000
164.6114959716797,166.0955047607422,164.1580047607422,165.2154998779297,56438000
164.6999969482422,168.1945037841797,162.15750122070312,166.4250030517578,74996000
166.30650329589844,166.89999389648438,164.14349365234375,164.8179931640625,59104000
161.62899780273438,167.3260040283203,160.35400390625,167.07449340820312,93204000
161.88099670410156,165.08399963378906,161.4344940185547,161.7519989013672,62984000
160.30999755859375,161.84950256347656,159.2274932861328,161.5,85872000
167.1439971923828,167.51300048828125,161.75149536132812,162.1179962158203,83204000
169.0,171.38699340820312,168.05650329589844,169.0,141972000
165.62649536132812,171.6999969482422,165.43099975585938,171.25050354003906,141776000
166.5500030517578,167.35000610351562,163.8874969482422,166.5,73414000
167.6074981689453,168.85000610351562,165.135498046875,165.9499969482422,72416000
166.14700317382812,168.25,165.1999969482422,167.9250030517578,65148000
165.25,166.89999389648438,164.89199829101562,165.62449645996094,44070000
164.32899475097656,165.8975067138672,162.6999969482422,165.6999969482422,63032000
163.10650634765625,164.60000610351562,162.4029998779297,164.60000610351562,46028000
163.885498046875,164.0124969482422,161.66549682617188,162.5,46706000
163.44749450683594,165.4149932861328,162.67950439453125,162.70249938964844,51494000
165.4320068359375,166.04550170898438,162.97500610351562,163.17999267578125,65950000
166.4114990234375,166.89999389648438,163.69700622558594,164.12100219726562,60548000
162.4949951171875,166.6750030517578,162.28750610351562,166.4114990234375,86104000
159.03700256347656,161.61599731445312,158.61300659179688,160.406494140625,70314000
159.72500610351562,160.2364959716797,154.67999267578125,156.35150146484375,93544000
157.97650146484375,158.56149291992188,156.2689971923828,158.33749389648438,60226000
152.85800170898438,158.91299438476562,152.38800048828125,156.83700561523438,90676000
154.64649963378906,156.1219940185547,151.8350067138672,154.75999450683594,85518000
157.3070068359375,157.47799682617188,154.89950561523438,156.39450073242188,54582000
154.72650146484375,158.17599487304688,154.3560028076172,157.17349243164062,51916000
150.25,155.38900756835938,149.75,154.0590057373047,79774000
148.8784942626953,152.906494140625,147.27149963378906,150.60000610351562,109632000
150.0229949951172,150.4499969482422,144.0500030517578,150.25,107772000
147.59750366210938,153.22950744628906,147.5655059814453,150.75,83700000
153.1425018310547,154.54800415039062,150.25750732421875,150.89950561523438,80600000
152.8820037841797,155.822998046875,151.50250244140625,154.92250061035156,60250000
155.67950439453125,156.58900451660156,154.14649963378906,155.20050048828125,55528000
154.47450256347656,154.94900512695312,152.27499389648438,153.75,48438000
154.08399963378906,154.11199951171875,151.60450744628906,153.72850036621094,58272000
154.59300231933594,156.44549560546875,153.79299926757812,155.24850463867188,50776000
156.7864990234375,158.65249633789062,153.51100158691406,153.66099548339844,62372000
151.39950561523438,155.8314971923828,151.25,155.0500030517578,72992000
153.7480010986328,153.864501953125,150.8314971923828,151.4615020751953,92508000
155.5435028076172,156.32899475097656,153.00250244140625,153.3925018310547,58044000
156.875,159.10000610351562,156.04249572753906,156.35000610351562,76346000
154.35350036621094,158.0155029296875,154.25750732421875,157.552001953125,59180000
152.31300354003906,155.48899841308594,151.85699462890625,153.64950561523438,71270000
152.60150146484375,152.83299255371094,149.8000030517578,152.2030029296875,66258000
153.7864990234375,154.5625,151.42250061035156,152.77200317382812,54920000
152.76449584960938,153.64999389648438,151.6999969482422,153.50050354003906,46752000
154.70399475097656,155.9665069580078,153.125,153.2030029296875,61878000
158.0500030517578,158.1219940185547,155.77749633789062,155.89700317382812,58806000
161.3365020751953,161.79800415039062,158.06199645996094,158.64999389648438,66698000
161.1909942626953,162.36549377441406,160.8520050048828,161.1875,50756000
163.96949768066406,165.1804962158203,161.1824951171875,161.69000244140625,66924000
164.96499633789062,166.22500610351562,164.60000610351562,165.5449981689453,56242000
168.61000061035156,168.61000061035156,164.44500732421875,165.23500061035156,86830000
168.96949768066406,169.7519989013672,167.5574951171875,167.760498046875,65636000
170.0,171.60000610351562,169.781494140625,170.04249572753906,66316000
166.64999389648438,170.2064971923828,166.3000030517578,170.20199584960938,62904000
168.95449829101562,169.85000610351562,167.60000610351562,168.5500030517578,64672000
169.9720001220703,170.33999633789062,167.7794952392578,169.0,63720000
168.60049438476562,171.79649353027344,168.00799560546875,169.51649475097656,54508000
166.7344970703125,169.14950561523438,165.8000030517578,168.67999267578125,52460000
168.1009979248047,168.14300537109375,165.1905059814453,165.8000030517578,44224000
165.45199584960938,168.64349365234375,165.07249450683594,168.58399963378906,51612000
167.04400634765625,168.75,165.4250030517578,165.9550018310547,63856000
170.4499969482422,171.42250061035156,166.5469970703125,167.39999389648438,97614000
170.8715057373047,173.0,169.90049743652344,172.17349243164062,76542000
172.9250030517578,174.49400329589844,171.25,171.74000549316406,92638000
173.5655059814453,175.72250366210938,171.75,175.2550048828125,153648000
173.37100219726562,177.6999969482422,173.125,176.25599670410156,140186000
169.32449340820312,174.33250427246094,168.63499450683594,174.2364959716797,117510000
165.593505859375,168.3990020751953,163.60650634765625,167.8094940185547,108788000
163.52699279785156,167.73500061035156,163.21800231933594,166.9429931640625,74226000
165.31849670410156,165.72000122070312,162.36000061035156,163.5,88954000
164.58050537109375,166.54449462890625,164.45350646972656,165.95449829101562,94206000
159.52450561523438,164.14999389648438,159.5,164.11599731445312,116772000
161.19549560546875,161.89999389648438,156.36849975585938,156.81399536132812,92396000
157.5970001220703,160.39700317382812,156.65499877929688,159.25,98728000
158.07350158691406,160.19200134277344,156.64999389648438,159.27349853515625,67018000
161.14500427246094,161.4429931640625,159.14999389648438,159.2779998779297,66500000
163.51950073242188,164.6374969482422,161.72950744628906,162.29649353027344,74478000
161.61399841308594,165.60000610351562,161.51849365234375,164.62899780273438,56568000
161.58999633789062,161.7375030517578,159.1999969482422,159.75,53594000
162.38400268554688,162.98399353027344,161.8090057373047,162.22000122070312,52664000
160.1540069580078,162.83450317382812,159.85049438476562,162.5,82098000
162.24949645996094,162.8975067138672,160.52499389648438,160.77499389648438,48456000
162.95249938964844,163.99099731445312,160.68800354003906,163.33349609375,65222000
163.25799560546875,164.7864990234375,162.92550659179688,163.72950744628906,47680000
161.5054931640625,163.01800537109375,161.5019989013672,162.8000030517578,51224000
161.15350341796875,162.39950561523438,160.98500061035156,162.10000610351562,46596000
160.9324951171875,162.5489959716797,160.4530029296875,162.1750030517578,48600000
161.69949340820312,161.75,160.39999389648438,161.15499877929688,40290000
159.35049438476562,160.7220001220703,159.20150756835938,160.2115020751953,47966000
160.31100463867188,161.0500030517578,159.9405059814453,160.60000610351562,44994000
159.90049743652344,160.39999389648438,158.61000061035156,159.8665008544922,44316000
163.20550537109375,163.97650146484375,160.90049743652344,161.1304931640625,68334000
164.0574951171875,164.87899780273438,163.53500366210938,163.64349365234375,49110000
167.4824981689453,167.5500030517578,164.0574951171875,164.10049438476562,69530000
167.3415069580078,168.32899475097656,166.67250061035156,167.4824981689453,56348000
169.19349670410156,169.25,166.77499389648438,167.3415069580078,51394000
169.156494140625,169.84950256347656,168.15550231933594,169.1999969482422,48524000
170.7624969482422,171.3175048828125,168.02650451660156,169.60000610351562,84056000
174.46200561523438,174.86000061035156,170.0500030517578,170.15899658203125,102730000
174.34500122070312,175.35000610351562,173.6855010986328,173.99949645996094,104954000
172.697998046875,174.10000610351562,171.6999969482422,173.8209991455078,65542000
175.27200317382812,176.18899536132812,172.80450439453125,172.9029998779297,66902000
175.1909942626953,176.0500030517578,174.16000366210938,175.25,56266000
172.45399475097656,176.2429962158203,171.54249572753906,175.3820037841797,76640000
170.072998046875,173.24099731445312,169.70899963378906,173.1999969482422,78820000
172.1945037841797,172.39999389648438,170.67550659179688,170.8000030517578,44856000
172.40699768066406,172.80149841308594,171.15150451660156,171.9409942626953,41968000
172.00799560546875,173.5800018310547,171.75,172.05299377441406,48080000
171.64849853515625,172.85000610351562,170.4709930419922,171.73049926757812,40742000
175.5489959716797,175.58599853515625,171.8459930419922,172.58200073242188,63388000
183.78700256347656,184.2740020751953,176.4499969482422,176.5054931640625,134896000
184.82899475097656,186.7100067138672,183.94549560546875,185.86900329589844,106562000
186.57049560546875,187.99949645996094,181.05599975585938,182.17799377441406,103612000
185.9669952392578,187.39999389648438,184.6699981689453,186.12600708007812,74964000
185.92750549316406,187.864501953125,184.83949279785156,187.1999969482422,51432000
183.8679962158203,188.6540069580078,183.5659942626953,185.10499572753906,76918000
184.08399963378906,185.88299560546875,183.04150390625,185.4425048828125,65932000
181.55999755859375,184.77000427246094,181.04600524902344,184.7100067138672,63706000
178.68150329589844,182.30299377441406,178.5229949951172,181.66549682617188,80874000
177.47950744628906,177.510498046875,174.95799255371094,176.62899780273438,75692000
178.6595001220703,179.60000610351562,175.89999389648438,178.36599731445312,65114000
179.25999450683594,179.32249450683594,177.1820068359375,178.81900024414062,46380000
181.90150451660156,182.00100708007812,179.11349487304688,179.3614959716797,65308000
182.83200073242188,183.3054962158203,181.1020050048828,182.0,48726000
184.99099731445312,185.60400390625,182.3625030517578,183.6584930419922,58002000
181.3195037841797,184.9250030517578,179.3074951171875,184.9250030517578,82638000
181.51600646972656,182.92100524902344,180.0500030517578,181.68899536132812,59988000
179.99600219726562,181.8975067138672,179.00050354003906,181.3874969482422,110400000
166.37950134277344,168.40699768066406,165.3489990234375,167.3975067138672,199312000
166.57400512695312,167.9459991455078,165.85000610351562,167.65499877929688,67078000
168.31199645996094,169.5500030517578,164.98849487304688,167.03599548339844,83146000
167.73599243164062,169.44400024414062,167.2779998779297,168.96749877929688,43678000
168.79949951171875,169.4499969482422,167.04600524902344,167.81100463867188,48670000
167.2469940185547,168.75,166.45199584960938,168.75,52752000
